espacio_ve,ubicacion
"""URIBURU"," JOSE EVARISTO"""
"""URIBURU"," JOSE EVARISTO"""
"""URIBURU"," JOSE EVARISTO"""
"""URIBURU"," JOSE EVARISTO"""
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
GENDARMERIA NACIONAL,"""DON PEDRO DE MENDOZA"
GENDARMERIA NACIONAL,"""DON PEDRO DE MENDOZA"
GENDARMERIA NACIONAL,"""DON PEDRO DE MENDOZA"
HERRERA,"""QUINQUELA MARTIN"
HERRERA,"""QUINQUELA MARTIN"
"""CHAMPAGNAT", MARCELINO
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
ESPAÑA,"""ALCORTA"
ISLAS MALVINAS,"""20 DE SEPTIEMBRE - DON PEDRO DE MENDOZA"
ISLAS MALVINAS,"""20 DE SEPTIEMBRE - DON PEDRO DE MENDOZA"
Árbol Latifoliado Perenne,"""MAGALDI"
PATRICIOS,"""CASEROS"
S/D,"""ESCALADA"
S/D,"""ESCALADA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
CATALINAS SUR,"""NECOCHEA"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
"""AMEGHINO"," FLORENTINO"""
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
HERRERA,"""QUINQUELA MARTIN"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
S/D,VIEYTES E/ OLAVARRIA Y SUAREZ
S/D,VIEYTES E/ OLAVARRIA Y SUAREZ
S/D,VIEYTES E/ OLAVARRIA Y SUAREZ
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
QUINQUELA MARTIN (Denominaci¢n Propuesta),ISABEL LA CATOLICA - SUAREZ
QUINQUELA MARTIN (Denominaci¢n Propuesta),ISABEL LA CATOLICA - SUAREZ
HERRERA,"""QUINQUELA MARTIN"
HERRERA,"""QUINQUELA MARTIN"
S/D,"""EREZCANO"
S/D,"""EREZCANO"
"""VERTIZ"," Virrey"""
"""PEREZ DE HOLGUIN"," MELCHOR"""
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
PATRICIOS,"""CASEROS"
NICARAGUA,"""PEPIRI - PAZ"
NICARAGUA,"""PEPIRI - PAZ"
Árbol Latifoliado Perenne,S/D
Árbol Latifoliado Perenne,S/D
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
LAGO REGATAS,
GRAND BOURG,"""CASTILLA"
MONTE ARARAT,"""CHARCAS - SALGUERO"
SICILIA,"""DEL LIBERTADOR"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
"""SEEBER", FRANCISCO
"""SOBRAL", JOSE MARIA
"""SOBRAL", JOSE MARIA
PASEO DE LOS OMBUES,"""DE LOS OMBUES"
PASEO DE LOS OMBUES,"""DE LOS OMBUES"
"""WYSOCKI", JORDAN CZESLAW
"""WYSOCKI", JORDAN CZESLAW
"""WYSOCKI", JORDAN CZESLAW
"""WYSOCKI", JORDAN CZESLAW
"""WYSOCKI", JORDAN CZESLAW
"""WYSOCKI", JORDAN CZESLAW
"""WYSOCKI", JORDAN CZESLAW
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
"""LAMORTE DE LOMBARDO"," ROSA"""
ESPAÑA,"""ALCORTA"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""AMEGHINO"," FLORENTINO"""
Árbol Latifoliado Perenne,"""AMEGHINO"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
BROWN,"""IRALA - SALVADORES"
BROWN,"""IRALA - SALVADORES"
BROWN,"""IRALA - SALVADORES"
BROWN,"""IRALA - SALVADORES"
ISLAS CANARIAS,"""RABANAL"
BOMBEROS VOLUNTARIOS DE LA BOCA,"""OLAVARRÍA - ARAOZ de LAMADRID G"
"""DIMILTA"," JULIO"""
"""PAZ", JOSE C.
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
ESPAÑA,"""ALCORTA"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
Árbol Latifoliado Perenne,"""PEREYRA"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""BARBIERI"," GUILLERMO y ALFREDO"""
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
NUESTRA SEÑORA de LUJAN,"""LUZURIAGA - MANDISOVI - SPIKA"
NUESTRA SEÑORA de LUJAN,"""LUZURIAGA - MANDISOVI - SPIKA"
SOLIS,"""OLAVARRIA - BRIN"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
LA VUELTA de OBLIGADO,"""GARAY"
PATRICIOS,"""CASEROS"
"""TEJADA GOMEZ"," ARMANDO"""
PATRICIOS,"""CASEROS"
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
CASA CUNA,"""MONTES DE OCA"
ISLAS MALVINAS,"""20 DE SEPTIEMBRE - DON PEDRO DE MENDOZA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
"""LAMORTE DE LOMBARDO"," ROSA"""
"""LAMORTE DE LOMBARDO"," ROSA"""
"""LAMORTE DE LOMBARDO"," ROSA"""
"""LAMORTE DE LOMBARDO"," ROSA"""
PATRICIOS,"""CASEROS"
BOMBEROS VOLUNTARIOS DE LA BOCA,"""OLAVARRÍA - ARAOZ de LAMADRID G"
"""AMEGHINO"," FLORENTINO"""
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
PATRICIOS,"""CASEROS"
SOLIS,"""OLAVARRIA - BRIN"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
HERRERA,"""QUINQUELA MARTIN"
BOMBEROS VOLUNTARIOS DE LA BOCA,"""OLAVARRÍA - ARAOZ de LAMADRID G"
S/D,"""ESCALADA"
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
LA VUELTA de OBLIGADO,"""GARAY"
"""CHAMPAGNAT", MARCELINO
Árbol Latifoliado Perenne,"""PEREYRA"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
Árbol Latifoliado Perenne,"""PEREYRA"
"""AMEGHINO"," FLORENTINO"""
S/D,"""FERNANDEZ DE LA CRUZ"
S/D,"""ESCALADA"
S/D,"""ESCALADA"
S/D,"""ESCALADA"
S/D,"""ESCALADA"
S/D,"""ESCALADA"
"""ONELLI"," CLEMENTE"""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
BROWN,"""IRALA - SALVADORES"
"""PAZ", JOSE C.
Árbol Latifoliado Perenne,"""PAZ"
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
"""PAZ", JOSE C.
PATRICIOS,"""CASEROS"
"""TEJADA GOMEZ"," ARMANDO"""
"""TEJADA GOMEZ"," ARMANDO"""
Árbol Latifoliado Perenne,"""TEJADA GOMEZ"
"""TEJADA GOMEZ"," ARMANDO"""
"""TEJADA GOMEZ"," ARMANDO"""
"""TEJADA GOMEZ"," ARMANDO"""
DON ORIONE,"""TRAFUL - PADRE CONTARDI"
"""AMEGHINO"," FLORENTINO"""
"""BARBIERI"," GUILLERMO y ALFREDO"""
Árbol Latifoliado Perenne,S/D
"""LOPEZ TORRES"," FRANCISCO"""
NUEVA POMPEYA,"""SAENZ"
NUEVA POMPEYA,"""SAENZ"
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
S/D,"""ALCORTA"
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
S/D,"""EREZCANO"
S/D,"""EREZCANO"
S/D,"""EREZCANO"
"""DE LUZURIAGA", TORIBIO
S/D,"""EREZCANO"
S/D,"""EREZCANO"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
NICARAGUA,"""PEPIRI - PAZ"
NICARAGUA,"""PEPIRI - PAZ"
NICARAGUA,"""PEPIRI - PAZ"
NICARAGUA,"""PEPIRI - PAZ"
NICARAGUA,"""PEPIRI - PAZ"
NICARAGUA,"""PEPIRI - PAZ"
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
"""PEREYRA"," LEONARDO"""
Árbol Latifoliado Perenne,"""PEREYRA"
Árbol Latifoliado Perenne,"""PEREYRA"
"""PEREYRA"," LEONARDO"""
Árbol Latifoliado Perenne,"""PEREYRA"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
DE LOS MOLFETESES,CAFFERATTA FRANCISCO - PÍNZON - Propiedad particular
Árbol Latifoliado Perenne,S/D
"""URIBURU"," JOSE EVARISTO"""
"""URIBURU"," JOSE EVARISTO"""
"""URIBURU"," JOSE EVARISTO"""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
"""URIBURU"," JOSE EVARISTO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""VERTIZ"," Virrey"""
"""LAMORTE DE LOMBARDO"," ROSA"""
"""KELLER"," HELEN"""
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
Árbol Latifoliado Perenne,"""AMEGHINO"
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
S/D,"""FERNANDEZ DE LA CRUZ"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
NICARAGUA,"""PEPIRI - PAZ"
"""PAZ", JOSE C.
"""GIACOBINI", GENARO
"""GIACOBINI", GENARO
"""GIACOBINI", GENARO
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
"""VERTIZ"," Virrey"""
"""VERTIZ"," Virrey"""
"""VERTIZ"," Virrey"""
"""LAMORTE DE LOMBARDO"," ROSA"""
"""LAMORTE DE LOMBARDO"," ROSA"""
"""LAMORTE DE LOMBARDO"," ROSA"""
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
"""VERTIZ"," Virrey"""
"""VERTIZ"," Virrey"""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""GUEVARA"," ERNESTO CHE"""""""""""
"""VERTIZ"," Virrey"""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
MATHEU,"""MAGALLANES - HERNANDARIAS -  ARAOZ DE LAMADRID G."
"""MAGALDI"," AGUSTIN"""
"""MAGALDI"," AGUSTIN"""
"""MAGALDI"," AGUSTIN"""
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
PATRICIOS,"""CASEROS"
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
"""AMEGHINO"," FLORENTINO"""
NUESTRA SEÑORA de LUJAN,"""LUZURIAGA - MANDISOVI - SPIKA"
NUESTRA SEÑORA de LUJAN,"""LUZURIAGA - MANDISOVI - SPIKA"
ESPAÑA,"""ALCORTA"
"""AMEGHINO"," FLORENTINO"""
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
Árbol Latifoliado Perenne,ESPAÑA
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""PEREYRA"," LEONARDO"""
"""AMEGHINO"," FLORENTINO"""
ISLAS MALVINAS,"""20 DE SEPTIEMBRE - DON PEDRO DE MENDOZA"
ISLAS MALVINAS,"""20 DE SEPTIEMBRE - DON PEDRO DE MENDOZA"
ISLAS MALVINAS,"""20 DE SEPTIEMBRE - DON PEDRO DE MENDOZA"
ESPAÑA,"""ALCORTA"
ESPAÑA,"""ALCORTA"
"""URIBURU"," JOSE EVARISTO"""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
CASA CUNA,"""MONTES DE OCA"
CASA CUNA,"""MONTES DE OCA"
CASA CUNA,"""MONTES DE OCA"
CASA CUNA,"""MONTES DE OCA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
HOLANDA,"""ISABEL"
HOLANDA,"""ISABEL"
HOLANDA,"""ISABEL"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
SICILIA,"""DEL LIBERTADOR"
"""NOBLE"," ROBERTO"""
DIAZ VELEZ,"""GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ"
"""VERTIZ"," Virrey"""
"""VERTIZ"," Virrey"""
S/D,"""FERNANDEZ DE LA CRUZ"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
Árbol Latifoliado Perenne,NUESTRA SEÑORA de LUJAN
"""SEEBER", FRANCISCO
"""SEEBER", FRANCISCO
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
"""SEEBER", FRANCISCO
"""SEEBER", FRANCISCO
"""SEEBER", FRANCISCO
"""SEEBER", FRANCISCO
"""SEEBER", FRANCISCO
"""SEEBER", FRANCISCO
"""LAS HERAS", JUAN GREGORIO de
"""LAS HERAS", JUAN GREGORIO de
"""LAS HERAS", JUAN GREGORIO de
"""LAS HERAS", JUAN GREGORIO de
"""LAS HERAS", JUAN GREGORIO de
"""GIACOBINI", GENARO
"""GIACOBINI", GENARO
"""GIACOBINI", GENARO
Árbol Latifoliado Perenne,ROVIRA EDUARDO
ROVIRA EDUARDO,"""ALCORTA"
"""DIMILTA"," JULIO"""
PATRICIOS,"""CASEROS"
PATRICIOS,"""CASEROS"
"""ANGELELLI", ENRIQUE 
"""ANGELELLI", ENRIQUE 
"""ANGELELLI", ENRIQUE 
"""ANGELELLI", ENRIQUE 
"""ANGELELLI", ENRIQUE 
"""ANGELELLI", ENRIQUE 
"""ANGELELLI", ENRIQUE 
S/D,"""ALCORTA"
BROWN,"""IRALA - SALVADORES"
"""DE UNAMUNO"," MIGUEL"""
SOLIS,"""OLAVARRIA - BRIN"
CRUCERO GENERAL BELGRANO,PATRICIAS ARGENTINAS AV. (E) - FRANKLIN
CRUCERO GENERAL BELGRANO,PATRICIAS ARGENTINAS AV. (E) - FRANKLIN
CRUCERO GENERAL BELGRANO,PATRICIAS ARGENTINAS AV. (E) - FRANKLIN
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
SICILIA,"""DEL LIBERTADOR"
SICILIA,"""DEL LIBERTADOR"
SICILIA,"""DEL LIBERTADOR"
SICILIA,"""DEL LIBERTADOR"
SICILIA,"""DEL LIBERTADOR"
"""GOULD", BENJAMIN A.
"""GOULD", BENJAMIN A.
"""GOULD", BENJAMIN A.
"""GOULD", BENJAMIN A.
"""GOULD", BENJAMIN A.
"""GOULD", BENJAMIN A.
"""GOULD", BENJAMIN A.
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
BRUNO GIORDANO,GIORDANO BRUNO - PARRAL - PROLONGACION DE BACACAY Y VIAS FCDFS
BRUNO GIORDANO,GIORDANO BRUNO - PARRAL - PROLONGACION DE BACACAY Y VIAS FCDFS
BRUNO GIORDANO,GIORDANO BRUNO - PARRAL - PROLONGACION DE BACACAY Y VIAS FCDFS
BRUNO GIORDANO,GIORDANO BRUNO - PARRAL - PROLONGACION DE BACACAY Y VIAS FCDFS
BRUNO GIORDANO,GIORDANO BRUNO - PARRAL - PROLONGACION DE BACACAY Y VIAS FCDFS
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
IRLANDA,"""GAONA"
REPUBLICA de BOLIVIA,"""DEL LIBERTADOR"
REPUBLICA de BOLIVIA,"""DEL LIBERTADOR"
REPUBLICA de BOLIVIA,"""DEL LIBERTADOR"
HIDROAVION BUENOS AIRES,"""OBLIGADO"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
EL ROSEDAL (Sector dentro de Plaza HOLANDA),"""IRAOLA"
S/D,"""PATRICIAS ARGENTINAS"
S/D,"""PATRICIAS ARGENTINAS"
S/D,"""PATRICIAS ARGENTINAS"
S/D,"""PATRICIAS ARGENTINAS"
S/D,"""PATRICIAS ARGENTINAS"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
CENTENARIO,"""DIAZ VELEZ"
MADRE TERESA DE CALCUTA,"""BULLRICH"
MADRE TERESA DE CALCUTA,"""BULLRICH"
REPUBLICA de CHILE,"""DEL LIBERTADOR"
REPUBLICA de CHILE,"""DEL LIBERTADOR"
REPUBLICA de CHILE,"""DEL LIBERTADOR"
REPUBLICA de CHILE,"""DEL LIBERTADOR"
CENTENARIO,"""DIAZ VELEZ"
