id_especie,nombre_com,nombre_cie
24,Liquidambar,Liquidambar  styraciflua
6,Ficus,Ficus benjamina
9,Ligustro,Ligustrum lucidum
81,Celtis tala,Celtis ehrembergiana
79,Magnolia,Magnolia grandiflora
79,Magnolia,Magnolia grandiflora
4,Tilo,Tilia viridis subsp. x moltkei
18,Gomero,Ficus elastica
72,Pino del Paraná (Pino de Misiones o Pino de Brasil),Araucaria angustifolia
79,Magnolia,Magnolia grandiflora
9,Ligustro,Ligustrum lucidum
1,Fresno americano,Fraxinus pennsylvanica
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
89,Falso Guayabo (Guayaba del Brasil),Acca sellowiana
190,Cedro blanco de California,Libocedrus decurrens for.aureo-variegata
183,Rosa de Siria,Hibiscus syriacus
74,Azarero,Pittosporum tobira
6,Ficus,Ficus benjamina
77,Ciprés,Cupressus sempervirens
34,Olmo europeo,Ulmus procera
77,Ciprés,Cupressus sempervirens
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
31,Ceibo,Erythrina crista-galli
9,Ligustro,Ligustrum lucidum
9,Ligustro,Ligustrum lucidum
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
79,Magnolia,Magnolia grandiflora
1,Fresno americano,Fraxinus pennsylvanica
79,Magnolia,Magnolia grandiflora
79,Magnolia,Magnolia grandiflora
359,Pino,Pinus sp.
14,Álamo plateado,Populus alba
14,Álamo plateado,Populus alba
79,Magnolia,Magnolia grandiflora
79,Magnolia,Magnolia grandiflora
79,Magnolia,Magnolia grandiflora
79,Magnolia,Magnolia grandiflora
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
9,Ligustro,Ligustrum lucidum
65,Ombú,Phytolacca dioica
65,Ombú,Phytolacca dioica
81,Celtis tala,Celtis ehrembergiana
79,Magnolia,Magnolia grandiflora
9,Ligustro,Ligustrum lucidum
79,Magnolia,Magnolia grandiflora
33,Morera blanca,Morus alba
9,Ligustro,Ligustrum lucidum
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
45,Casuarina,Casuarina cunninghamiana
9,Ligustro,Ligustrum lucidum
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
999,No Determinable,No Determinable
330,Eucalipto,Eucalyptus sp.
57,Morera de papel (Moral de China),Broussonetia papyrifera
35,Acacia de constantinopla,Albizia julibrissin
57,Morera de papel (Moral de China),Broussonetia papyrifera
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
330,Eucalipto,Eucalyptus sp.
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
1,Fresno americano,Fraxinus pennsylvanica
25,Palo borracho rosado,Ceiba speciosa
132,Cedro del Himalaya,Cedrus deodara
6,Ficus,Ficus benjamina
4,Tilo,Tilia viridis subsp. x moltkei
11,Jacarandá,Jacarandá mimosifolia
999,No Determinable,No Determinable
999,No Determinable,No Determinable
369,Lapacho,Tabebuia sp.
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
34,Olmo europeo,Ulmus procera
58,"""Brachichiton (Árbol botella"," Brachichito)"""
317,Arce real,Acer platanoides
361,Álamo,Populus sp.
65,Ombú,Phytolacca dioica
361,Álamo,Populus sp.
361,Álamo,Populus sp.
361,Álamo,Populus sp.
25,Palo borracho rosado,Ceiba speciosa
38,Lapacho rosado,Tabebuia impetiginosa
25,Palo borracho rosado,Ceiba speciosa
28,Ciruelo de jardín,Prunus cerasifera
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
9,Ligustro,Ligustrum lucidum
349,Hibiscus,Hibiscus  sp.
1,Fresno americano,Fraxinus pennsylvanica
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
25,Palo borracho rosado,Ceiba speciosa
29,Mimosa (Aromo francés),Acacia dealbata
25,Palo borracho rosado,Ceiba speciosa
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
3,Paraíso,Melia azeradach
10,Tipa blanca,Tipuana Tipu
155,Ciprés fúnebre (Ciprés llorón chino),Cupressus funebris
137,Falso ciprés de Lawson,Chamaecyparis lawsoniana
4,Tilo,Tilia viridis subsp. x moltkei
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
234,Sauce criollo,Salix humboldtiana
33,Morera blanca,Morus alba
234,Sauce criollo,Salix humboldtiana
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
18,Gomero,Ficus elastica
4,Tilo,Tilia viridis subsp. x moltkei
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
40,Corona de cristo,Gleditsia triacanthos
11,Jacarandá,Jacarandá mimosifolia
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
1,Fresno americano,Fraxinus pennsylvanica
25,Palo borracho rosado,Ceiba speciosa
6,Ficus,Ficus benjamina
31,Ceibo,Erythrina crista-galli
6,Ficus,Ficus benjamina
18,Gomero,Ficus elastica
55,Fenix,Phoenix canariensis
11,Jacarandá,Jacarandá mimosifolia
23,Palto,Persea americana
25,Palo borracho rosado,Ceiba speciosa
376,Fotinia,Photinia sp.
25,Palo borracho rosado,Ceiba speciosa
376,Fotinia,Photinia sp.
55,Fenix,Phoenix canariensis
6,Ficus,Ficus benjamina
1,Fresno americano,Fraxinus pennsylvanica
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
7,Arce negundo,Acer negundo
31,Ceibo,Erythrina crista-galli
6,Ficus,Ficus benjamina
1,Fresno americano,Fraxinus pennsylvanica
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
38,Lapacho rosado,Tabebuia impetiginosa
38,Lapacho rosado,Tabebuia impetiginosa
6,Ficus,Ficus benjamina
38,Lapacho rosado,Tabebuia impetiginosa
999,No Determinable,No Determinable
999,No Determinable,No Determinable
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
999,No Determinable,No Determinable
999,No Determinable,No Determinable
11,Jacarandá,Jacarandá mimosifolia
26,Níspero japonés,Eryobotrya japonica
91,Higueron,Ficus luschnathiana
132,Cedro del Himalaya,Cedrus deodara
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
6,Ficus,Ficus benjamina
54,Palma de california,Butia yatay
342,Ciprés,Cupressus sp.
14,Álamo plateado,Populus alba
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
67,Aguaribay,Schinus areira
80,Cedro misionero (Cedro colorado o Cedro real),Cedrela fissilis
1,Fresno americano,Fraxinus pennsylvanica
11,Jacarandá,Jacarandá mimosifolia
260,Washingtonia,Washingtonia robusta
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
31,Ceibo,Erythrina crista-galli
211,Álamo negro,Populus nigra
1,Fresno americano,Fraxinus pennsylvanica
141,Alcanforero,Cinnamomum camphora
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
247,Sófora japónica,Styphnolobium japonicum
226,Roble palustre,Quercus palustris
247,Sófora japónica,Styphnolobium japonicum
211,Álamo negro,Populus nigra
27,Pindó,Syagrus romanzoffiana
41,Ginkgo,Ginkgo biloba
65,Ombú,Phytolacca dioica
65,Ombú,Phytolacca dioica
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
14,Álamo plateado,Populus alba
54,Palma de california,Butia yatay
18,Gomero,Ficus elastica
25,Palo borracho rosado,Ceiba speciosa
33,Morera blanca,Morus alba
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
82,Acacia de Baile (Mimosa de Baile),Acacia baileyana
38,Lapacho rosado,Tabebuia impetiginosa
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
12,Acacia blanca,Robinia pseudoacacia
1,Fresno americano,Fraxinus pennsylvanica
79,Magnolia,Magnolia grandiflora
138,Palmito,Chamaerops humilis
19,"""Visco (Viscote"," Arca)"""
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
154,Ciprés blanco,Cupressus arizonica for. conica glauca
6,Ficus,Ficus benjamina
7,Arce negundo,Acer negundo
25,Palo borracho rosado,Ceiba speciosa
45,Casuarina,Casuarina cunninghamiana
7,Arce negundo,Acer negundo
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
25,Palo borracho rosado,Ceiba speciosa
33,Morera blanca,Morus alba
45,Casuarina,Casuarina cunninghamiana
25,Palo borracho rosado,Ceiba speciosa
33,Morera blanca,Morus alba
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
33,Morera blanca,Morus alba
1,Fresno americano,Fraxinus pennsylvanica
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
40,Corona de cristo,Gleditsia triacanthos
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
7,Arce negundo,Acer negundo
26,Níspero japonés,Eryobotrya japonica
65,Ombú,Phytolacca dioica
45,Casuarina,Casuarina cunninghamiana
32,Sauce eléctrico,Salix x erythroflexuosa
25,Palo borracho rosado,Ceiba speciosa
7,Arce negundo,Acer negundo
3,Paraíso,Melia azeradach
45,Casuarina,Casuarina cunninghamiana
33,Morera blanca,Morus alba
11,Jacarandá,Jacarandá mimosifolia
247,Sófora japónica,Styphnolobium japonicum
247,Sófora japónica,Styphnolobium japonicum
39,Lapacho amarillo,Tabebuia chrysotricha
23,Palto,Persea americana
39,Lapacho amarillo,Tabebuia chrysotricha
39,Lapacho amarillo,Tabebuia chrysotricha
247,Sófora japónica,Styphnolobium japonicum
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
11,Jacarandá,Jacarandá mimosifolia
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
11,Jacarandá,Jacarandá mimosifolia
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
11,Jacarandá,Jacarandá mimosifolia
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
361,Álamo,Populus sp.
999,No Determinable,No Determinable
361,Álamo,Populus sp.
361,Álamo,Populus sp.
361,Álamo,Populus sp.
361,Álamo,Populus sp.
25,Palo borracho rosado,Ceiba speciosa
330,Eucalipto,Eucalyptus sp.
59,Roble sedoso (Grevillea),Grevillea robusta
12,Acacia blanca,Robinia pseudoacacia
18,Gomero,Ficus elastica
25,Palo borracho rosado,Ceiba speciosa
12,Acacia blanca,Robinia pseudoacacia
363,Prunus,Prunus sp.
9,Ligustro,Ligustrum lucidum
24,Liquidambar,Liquidambar  styraciflua
89,Falso Guayabo (Guayaba del Brasil),Acca sellowiana
361,Álamo,Populus sp.
361,Álamo,Populus sp.
26,Níspero japonés,Eryobotrya japonica
361,Álamo,Populus sp.
14,Álamo plateado,Populus alba
114,Arce tridente,Acer buergerianum
14,Álamo plateado,Populus alba
14,Álamo plateado,Populus alba
999,No Determinable,No Determinable
26,Níspero japonés,Eryobotrya japonica
315,Álamo blanco piramidal,Populus alba bolleana
6,Ficus,Ficus benjamina
3,Paraíso,Melia azeradach
25,Palo borracho rosado,Ceiba speciosa
24,Liquidambar,Liquidambar  styraciflua
58,"""Brachichiton (Árbol botella"," Brachichito)"""
58,"""Brachichiton (Árbol botella"," Brachichito)"""
6,Ficus,Ficus benjamina
183,Rosa de Siria,Hibiscus syriacus
342,Ciprés,Cupressus sp.
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
27,Pindó,Syagrus romanzoffiana
342,Ciprés,Cupressus sp.
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
11,Jacarandá,Jacarandá mimosifolia
999,No Determinable,No Determinable
33,Morera blanca,Morus alba
31,Ceibo,Erythrina crista-galli
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
62,Timbó (Oreja de negro),Enterolobium contortisiliquum
13,Fresno (Fresno común),Fraxinus excelsior
65,Ombú,Phytolacca dioica
226,Roble palustre,Quercus palustris
31,Ceibo,Erythrina crista-galli
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
31,Ceibo,Erythrina crista-galli
30,Falso cafeto,Manihot grahamii
226,Roble palustre,Quercus palustris
62,Timbó (Oreja de negro),Enterolobium contortisiliquum
132,Cedro del Himalaya,Cedrus deodara
102,Macrocarpa (Ciprés de Monterrey o Ciprés de Lambert),Cupressus macrocarpa
102,Macrocarpa (Ciprés de Monterrey o Ciprés de Lambert),Cupressus macrocarpa
102,Macrocarpa (Ciprés de Monterrey o Ciprés de Lambert),Cupressus macrocarpa
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
25,Palo borracho rosado,Ceiba speciosa
35,Acacia de constantinopla,Albizia julibrissin
25,Palo borracho rosado,Ceiba speciosa
149,"""Coculus"," Cóculo"""
149,"""Coculus"," Cóculo"""
79,Magnolia,Magnolia grandiflora
442,washingtonia,Washingtonia sp.
359,Pino,Pinus sp.
18,Gomero,Ficus elastica
357,Fenix,Phoenix sp.
357,Fenix,Phoenix sp.
149,"""Coculus"," Cóculo"""
149,"""Coculus"," Cóculo"""
149,"""Coculus"," Cóculo"""
11,Jacarandá,Jacarandá mimosifolia
357,Fenix,Phoenix sp.
19,"""Visco (Viscote"," Arca)"""
31,Ceibo,Erythrina crista-galli
11,Jacarandá,Jacarandá mimosifolia
27,Pindó,Syagrus romanzoffiana
1,Fresno americano,Fraxinus pennsylvanica
95,Pino,Pinus elliottii
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
65,Ombú,Phytolacca dioica
4,Tilo,Tilia viridis subsp. x moltkei
64,Almez (Almecino o Almecina),Celtis australis
31,Ceibo,Erythrina crista-galli
1,Fresno americano,Fraxinus pennsylvanica
65,Ombú,Phytolacca dioica
31,Ceibo,Erythrina crista-galli
45,Casuarina,Casuarina cunninghamiana
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
33,Morera blanca,Morus alba
31,Ceibo,Erythrina crista-galli
65,Ombú,Phytolacca dioica
33,Morera blanca,Morus alba
25,Palo borracho rosado,Ceiba speciosa
31,Ceibo,Erythrina crista-galli
234,Sauce criollo,Salix humboldtiana
149,"""Coculus"," Cóculo"""
78,Ciprés calvo,Taxodium distichum
211,Álamo negro,Populus nigra
211,Álamo negro,Populus nigra
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
212,Álamo de Italia,Populus nigra cv. italica
15,Álamo carolina,Populus deltoides
15,Álamo carolina,Populus deltoides
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
15,Álamo carolina,Populus deltoides
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
65,Ombú,Phytolacca dioica
25,Palo borracho rosado,Ceiba speciosa
214,Álamo negro del Canada,Populus x canadensis
45,Casuarina,Casuarina cunninghamiana
14,Álamo plateado,Populus alba
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
78,Ciprés calvo,Taxodium distichum
25,Palo borracho rosado,Ceiba speciosa
211,Álamo negro,Populus nigra
45,Casuarina,Casuarina cunninghamiana
78,Ciprés calvo,Taxodium distichum
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
27,Pindó,Syagrus romanzoffiana
31,Ceibo,Erythrina crista-galli
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
31,Ceibo,Erythrina crista-galli
31,Ceibo,Erythrina crista-galli
31,Ceibo,Erythrina crista-galli
31,Ceibo,Erythrina crista-galli
11,Jacarandá,Jacarandá mimosifolia
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
14,Álamo plateado,Populus alba
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
45,Casuarina,Casuarina cunninghamiana
78,Ciprés calvo,Taxodium distichum
211,Álamo negro,Populus nigra
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
